user_id,favorite_subjects
205064,Belletristische Darstellung
205064,Crime
205064,Detective And Mystery Stories
205065,Juvenile Literature
205065,Literature
205069,Books And Reading
205069,Boys
205069,China
205072,Fiction
205072,General
205072,Science Fiction
205078,Caribbean Area
205078,Empresses
205078,Fiction
205080,19Th Century
205080,Action Adventure
205080,Adaptations
205083,[NO_SUBJECT]
205085,Fiction
205085,General
205085,Large Type Books
205086,1939-1945
205086,Aspect Psychologique
205086,Guerre Mondiale
205095,Cat
205095,Fiction
205111,Fiction
205111,General
205111,Romance Literature
205114,Adventure Fiction
205114,English Fantasy Fiction
205114,English Fantasy Literature
205118,Fiction
205118,Artist
205118,General
205123,[NO_SUBJECT]
205125,Cooking
205125,Food
205128,Biography
205128,Boston Mass
205128,Childhood And Youth
205131,Doctrines
205131,Jewish Way Of Life
205131,Jews
205137,Fairy Tales
205137,Fiction
205137,Iran
205143,1939-1945
205143,Domestic Fiction
205143,Family Relationships
205145,Fiction
205145,General
205145,Historical
205148,California
205148,City And Town Life
205148,Ficcin
205152,Buddhism
205152,Caricatures
205152,Humor
205153,Conduct Of Life
205153,Fiction
205153,Juvenile Fiction
205154,Contemporary
205154,Fiction
205154,Friendships
205160,Economic Aspects
205160,International Economic Relations
205160,Race Relations -- Fiction
205162,Fiction
205162,General
205162,Large Type Books
205165,Fantasy
205165,Fiction
205165,General
205166,Fiction
205166,General
205166,Short Stories
205167,[NO_SUBJECT]
205173,[NO_SUBJECT]
205179,Fiction
205179,General
205179,Large Type Books
205180,College Stories
205180,College Teachers
205180,Fiction
205188,Chocolate
205188,City And Town Life
205188,Fiction
205193,[NO_SUBJECT]
205194,[NO_SUBJECT]
205196,Detective And Mystery Stories
205196,Fiction
205196,Mystery
205197,Fiction
205197,Large Type Books
205197,Religion
205199,Fiction
205199,General
205199,China
205200,Assassins
205200,Detective And Mystery Stories
205200,Fiction
205202,Fiction
205202,General
205202,Open Library Staff Picks
205211,Action Adventure
205211,Castles
205211,Fantasy
205214,American
205214,American Love Stories
205214,American Romance Fiction
205215,City And Town Life
205215,England
205215,Fiction
205222,Fiction
205222,Large Type Books
205222,General
205225,Chile
205225,Conflict Of Generations
205225,Domestic Fiction
205226,American
205226,American Fiction Fictional Works By One Author
205226,American Horror Tales
205231,Fiction
205231,Conduct Of Life
205231,Didactic Fiction
205237,[NO_SUBJECT]
205239,Dallas Tex
205239,Detective And Mystery Stories
205239,Fantasy
205251,Biography
205251,Spiritualism
205251,Fiction
205254,American Wit And Humor
205254,Comedians
205254,Social Life And Customs
205257,Domestic Fiction
205257,Dysfunctional Families
205257,Family
205258,Detective And Mystery Stories
205258,England
205258,Fiction
205259,American
205259,American Authors
205259,Anecdotes
205260,English Literature -- History And Criticism
205260,Humor
205260,Fiction
205261,Adaptations
205261,Africa
205261,Aufsatzsammlung
205264,Time
205264,Time Management
205264,Rle Selon Le Sexe
205265,Adventure Stories
205265,Druids And Druidism
205265,Fairies
205266,Anecdotes
205266,Travel
205267,Architecture
205267,Buildings
205267,Pictorial Works
205270,Classic Literature
205270,Coming Of Age
205270,Family
205272,Fiction
205272,General
205278,Alchemy
205278,Body
205278,Fables
205280,Bounty Hunters
205280,Christian
205280,Christmas
205281,Fiction
205281,Juvenile Fiction
205281,Large Type Books
205285,Large Type Books
205285,Biography
205285,Nonfiction -- Juvenile Literature
205286,Fiction
205286,Mother
205286,Single Mothers
205291,Fiction
205291,Self-Perception
205293,1961-1975
205293,Americans
205293,Family
205303,Belletristische Darstellung
205303,Chang Pian Xiao Shuo
205303,Chinese Fiction
205308,Capitalists And Financiers
205308,Fiction
205308,General
205311,Fiction
205311,Reading Level-Grade 11
205311,Reading Level-Grade 12
205314,Fiction
205314,Adventure Stories
205314,Dragon
205317,Care
205317,Care And Hygiene
205317,Child Rearing
205318,Fiction
205318,General
205318,New England
205325,College Stories
205325,College Teachers
205325,Fiction
205326,Coroners
205326,Crime
205326,Detective And Mystery Stories
205328,Election
205328,Fiction
205328,Political
205336,Animal Behavior
205336,Joy
205336,Kenya
205338,Fiction
205338,Juvenile Fiction
205338,Mystery And Detective Stories
205348,Adaptations
205348,American Fiction
205348,British And Irish Fiction Fictional Works By One Author
205350,American Fiction Fictional Works By One Author
205350,Awardnationalbookawardfiction
205350,Classic Literature
205353,Biography
205353,China
205353,History
205355,Fiction
205355,General
205355,Humor
205356,Fiction
205356,General
205356,Large Type Books
205360,China
205360,Chinese Americans
205360,Domestic Fiction
205364,Critical Thinking
205364,Current Events
205364,English Language
205366,Detective And Mystery Stories
205366,England
205366,Fiction
205369,[NO_SUBJECT]
205371,Action Adventure
205371,Adventure Fiction
205371,Alternative History
205374,Ficcin
205374,Fiction
205374,Juvenile Fiction
205378,1775-1783
205378,American Revolution 1775-1783 Fast Ocolcfst01351668
205378,Blind
205383,Fiction
205383,General
205383,England
205389,Fiction
205389,Large Type Books
205389,General
205390,Alcoholics
205390,American Novelists
205390,Authors
205395,Biographical
205395,Fiction
205395,Fiction In English
205396,[NO_SUBJECT]
205403,[NO_SUBJECT]
205404,British
205404,Contemporary
205404,Cuentos De Amor
205407,African American Families
205407,African Americans
205407,Afro-Americans
205408,Fiction
205408,General
205408,Reading Level-Grade 10
205417,American Science Fiction
205417,Awardhugoawardnovel
205417,Awardnebulaawardnovel
205418,Adventure
205418,Adventure Stories
205418,British And Irish Fiction Fictional Works By One Author
205426,Fiction
205426,General
205426,Literature
205435,1939-1945
205435,Cousin
205435,Family Relationships
205436,1806 Anglo-American Literature
205436,Divorced Men
205436,Fiction
205448,Fiction
205448,General
205448,Psychological Fiction
205453,England
205453,Fairies
205453,Fantasy
205458,California
205458,Fiction
205458,General
205468,[NO_SUBJECT]
205473,Fiction
205473,General
205473,Short Stories
205474,Coma
205474,Fiction
205474,Friendships
205475,African American Police
205475,African Americans
205475,Crime
205479,[NO_SUBJECT]
205481,Fantasy
205481,Fantasy Fiction
205481,Father-Daughter Relationships
205483,Adultery
205483,Adventure Fiction
205483,Adventure Stories
205485,Fiction
205485,General
205485,Large Type Books
205487,Fiction
205487,General
205487,Juvenile Fiction
205489,1800-1815
205489,Aristocracy Social Class
205489,Campaigns
205491,Detective And Mystery Stories
205491,Federal Bureau Of Investigation
205491,Fiction
205492,Art
205492,Fiction
205492,General
205495,Detective And Mystery Stories
205495,Fiction
205495,Friendship
205500,Home Economics
205500,Housewife
205500,Time Management
205502,British And Irish Fiction Fictional Works By One Author
205502,English Literature -- History And Criticism
205502,Fiction
205503,Fiction
205503,General
205503,British
205505,Juvenile Fiction
205505,Fiction
205505,1939-1945
205508,British
205508,Detective And Mystery Stories
205508,Fiction
205510,Brothers And Sisters
205510,Fiction
205510,Pennsylvania
205511,American Authors
205511,Asian
205511,Asian Americans
205512,1991
205512,Adolescence
205512,American Fiction Fictional Works By One Author
205513,[NO_SUBJECT]
205517,Large Type Books
205517,United States
205517,Fiction
205518,History
205518,Sekseverschillen
205520,Large Type Books
205520,Fiction
205520,United States
205525,Change Psychology
205525,Self-Acceptance
205525,Self-Actualization Psychology
205527,Amiti
205527,Biography
205527,Canada
205528,Classic Literature
205528,Continental European Fiction
205528,Crime
205529,California
205529,Crimes Against
205529,Detective And Mystery Stories
205536,Fiction
205536,British And Irish Fiction Fictional Works By One Author
205536,Classic Literature
205538,Fiction
205538,General
205538,Large Type Books
205539,Fiction
205539,General
205539,Thrillers
205541,Detective And Mystery Stories
205541,Fiction
205541,Government Investigators
205542,Brothers And Sisters
205542,Discworld Imaginary Place
205542,English Fantasy Fiction
205546,Detective And Mystery Stories
205546,Fiction
205546,Jack Fictitious Character
205554,Fiction
205554,Juvenile Fiction
205554,Open Library Staff Picks
205560,Fiction
205560,Open Library Staff Picks
205560,Romance
205561,Alzheimers Disease
205561,Belletristische Darstellung
205561,Fiction
205565,[NO_SUBJECT]
205571,Cathedrals
205571,Church And State
205571,Design And Construction
205580,British And Irish Fiction Fictional Works By One Author
205580,College Students
205580,College Teachers
205587,Bounty Hunters
205587,Detective And Mystery Stories
205587,Fiction
205595,Actresses
205595,Cat
205595,Cat Owners
205602,Chicago Ill
205602,Fiction
205602,Illinois
205608,Fiction
205608,Large Type Books
205608,American Fiction
205616,[NO_SUBJECT]
205620,Fiction
205620,Friendships
205620,General
205621,American Christmas Stories
205621,Christian
205621,Christian Life
205626,[NO_SUBJECT]
205632,General
205632,Humor
205632,Curiosities
205634,Fiction
205634,Indians Of North America
205634,Social Life And Customs
205639,[NO_SUBJECT]
205641,[NO_SUBJECT]
205642,Fantasy
205642,Fiction
205642,General
205644,England
205644,Extraterrestrial Beings
205644,Fiction
205647,Fantasy
205647,Fantasy Fiction
205647,Fiction
205648,Magic
205648,Witchcraft
205648,Astral Projection
205649,Adultery
205649,Chicago Ill
205649,Domestic Fiction
205653,Fiction
205653,Abortion
205653,American Fiction Fictional Works By One Author
205660,Fiction
205660,Adventure Stories
205660,Cowboy
205692,American Fiction Fictional Works By One Author
205692,Fiction
205692,Presidents
205695,Adult
205695,American
205695,American Fiction Fictional Works By One Author
205705,[NO_SUBJECT]
205708,Fiction
205708,General
205708,Action Adventure
205709,Belletristische Darstellung
205709,Biographical
205709,Dream
205713,Action Adventure
205713,Clairvoyance
205713,Didactic Fiction
205719,Detective And Mystery Stories
205719,False Personation
205719,Ficcin
205725,Alchemy
205725,Body
205725,Fables
205726,Dream
205726,Imagination
205726,Nonfiction -- Juvenile Literature
205727,Erotic
205727,Erotica
205727,Fiction
205728,Fiction
205728,Large Type Books
205728,Thriller Fiction
205730,[NO_SUBJECT]
205735,Fiction
205735,Juvenile Fiction
205735,Ficcin Juvenil
205736,20Th Century
205736,Autobiography
205736,Belletristische Darstellung
205737,History And Criticism
205737,Russian Literature
205737,Businessmen
205741,Historical
205741,History
205741,Adaptations
205742,1806 Anglo-American Literature
205742,Autobiography
205742,Biography
205744,Fiction
205744,Man-Woman Relationships
205744,Rhode Island
205745,Fiction
205745,General
205745,Romance
205746,Celebrity
205746,Christian Life
205746,Inspiration
205747,Action Adventure
205747,Adventure Fiction
205747,Adventure Stories
205748,[NO_SUBJECT]
205759,British And Irish Fiction Fictional Works By One Author
205759,Butler
205759,Country Homes
205761,Fiction
205761,Indians Of North America
205761,Sisters
205762,American
205762,American Civil War
205762,American Detective And Mystery Stories
205763,Fiction
205763,General
205763,Computer Hackers
205764,Fiction
205764,Juvenile Fiction
205764,Historical Fiction
205765,General
205765,Fiction
205765,Large Type Books
205768,Animals
205768,Farm Life
205768,Ficcin Juvenil
205772,Fiction
205772,General
205772,1961-1975
205774,Abandoned Children
205774,American Short Stories
205774,Automobile Travel
205776,Fiction
205776,General
205776,Science Fiction
205777,Collections Anthologies
205777,Fiction
205777,Horror
205783,Fiction
205783,General
205783,Great Britain
205784,Fiction
205784,Detective And Mystery Stories
205784,England
205789,Detective And Mystery Stories
205789,Fiction
205789,General
205804,Fiction
205804,Adaptations
205804,Canadian Authors
205820,[NO_SUBJECT]
205823,[NO_SUBJECT]
205826,Computer Hackers
205826,Computer Software
205826,Computers
205829,Action Adventure
205829,Dragon
205829,Fantasy Fiction
205839,Fiction
205839,General
205839,Juvenile Fiction
205843,Fiction
205843,General
205843,Large Type Books
205845,
205845,20Th Century
205845,Adaptations
205847,Action Adventure
205847,Detective And Mystery Stories
205847,Fiction
205848,Accident
205848,Adultery
205848,Aircraft Accidents
205849,Extraterrestrial Beings
205849,Fiction
205849,General
205853,Family
205853,Ficcin
205853,Fiction
205854,Awardnationalbookawardfiction
205854,Collections
205854,Cooking
205856,Fiction
205856,81354
205856,Aged
205867,Fiction
205867,Family
205867,General
205870,Industrial
205870,Industrial Psychology
205870,Interpersonal Relations
205871,Long Now Manual For Civilization
205871,Philosophy
205871,Adventure
205875,Fiction
205875,Florida
205875,General
205878,Fiction
205878,Juvenile Fiction
205878,Family
205885,Art
205885,Asteroids
205885,Fiction
205886,Fantasy
205886,American
205886,American Fantasy Fiction
205892,England
205892,Fiction
205892,Ghost
205898,Fiction
205898,General
205898,1000Blackgirlbooks
205904,Horror
205904,Juvenile Fiction
205904,Fiction
205906,[NO_SUBJECT]
205909,Fiction
205909,Detective And Mystery Stories
205909,Investigation
205911,Fiction
205911,General
205911,Asian Americans
205913,Ciencia-Ficcin
205913,Extraterrestrial Beings
205913,Ficcin
205915,1861-1865
205915,Civil Wars
205915,Fiction
205919,Fiction
205919,General
205919,American Fiction
205921,Railroads
205922,African American Police
205922,Alex Fictitious Character
205922,Bank Robberies
205925,Poetry Poetic Works By One Author
205929,[NO_SUBJECT]
205934,Adaptations
205934,Authors And Publishers
205934,Brainwashing
205938,Amateurs Manuals
205938,Computer Books General
205938,Computer Networks
205939,Fiction
205939,General
205939,Large Type Books
